# forefst win11refstestmftecmd.raw specials reparse
# ----------------------------------------------------------------------------

── reparse  (444) — symlinks / junctions / WSL links ──
  TAG                        TARGET                                   PATH
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_alpha_542871\xbpt_symlink_oscar_222464.lnk testintegrity/dir_gamma_404999/dir_whiskey_550421/dir_sierra_463915/xbpt_symlink_output_582325.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_uniform_kilo_835445.log testintegrity/dir_gamma_404999/dir_whiskey_550421/dir_sierra_463915/xbpt_symlink_romeo_247909.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\xbpt_uniform_zulu_842085.bak testintegrity/dir_gamma_404999/dir_whiskey_550421/dir_sierra_463915/xbpt_tango_backup_189022.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_zulu_845500\xbpt_symlink_victor_321005.lnk testintegrity/dir_gamma_404999/dir_whiskey_550421/xbpt_hardlink_yankee_131550.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_foxtrot_302916\dir_uniform_914766\dir_quebec_957455\dir_victor_956392\dir_draft_180033\dir_november_688575\xbpt_hardlink_alpha_736292.cfg testintegrity/dir_gamma_404999/dir_whiskey_550421/xbpt_symlink_kilo_525120.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_alpha_208192\xbpt_quebec_quebec_839616.log testintegrity/dir_gamma_404999/dir_whiskey_550421/xbpt_symlink_oscar_948643.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\xbpt_india_sierra_627062.bak testintegrity/dir_gamma_404999/dir_yankee_757223/dir_gamma_962278/xbpt_hardlink_archive_494814.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_log_989773\dir_november_386060\xbpt_delta_data_953675.md testintegrity/dir_gamma_404999/dir_yankee_757223/dir_gamma_962278/xbpt_symlink_sierra_537060.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_404999\dir_whiskey_550421\dir_sierra_463915\dir_yankee_672946\dir_uniform_735193\dir_backup_240201\xbpt_log_output_542121.csv testintegrity/dir_gamma_404999/dir_yankee_757223/dir_gamma_962278/xbpt_symlink_tango_260298.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_uniform_914766\xbpt_hardlink_cache_448049.lnk testintegrity/dir_gamma_404999/dir_yankee_757223/xbpt_hardlink_hotel_159465.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_report_583335\xbpt_symlink_beta_248049.lnk testintegrity/dir_gamma_404999/dir_yankee_757223/xbpt_hardlink_output_141148.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_romeo_329630\dir_kilo_987907\xbpt_symlink_romeo_618064.lnk testintegrity/dir_gamma_404999/xbpt_hardlink_hotel_381329.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_uniform_914766\dir_lima_364837\xbpt_hardlink_beta_501725.dat testintegrity/dir_gamma_404999/xbpt_hardlink_papa_112044.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_lima_228687\dir_kilo_987907\xbpt_symlink_tango_845857.lnk testintegrity/dir_gamma_404999/xbpt_symlink_archive_115861.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_uniform_tango_116837.lnk testintegrity/dir_gamma_404999/xbpt_symlink_beta_951455.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_404999\dir_whiskey_550421\dir_sierra_463915\dir_yankee_672946\dir_uniform_914766\xbpt_hardlink_mike_495558.bak testintegrity/dir_gamma_404999/xbpt_symlink_delta_831152.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_lima_228687\dir_kilo_987907\dir_cache_820752\xbpt_yankee_output_556619.ini testintegrity/dir_gamma_404999/xbpt_symlink_lima_965690.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_backup_645744\dir_kilo_987907\dir_tango_931330\xbpt_hardlink_backup_502262.bin testintegrity/dir_gamma_404999/xbpt_symlink_oscar_222464.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_foxtrot_302916\dir_zulu_845500\dir_november_114124\xbpt_symlink_delta_805114.lnk testintegrity/dir_gamma_404999/xbpt_symlink_temp_742877.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_data_379372\dir_cache_496228\xbpt_symlink_quebec_918421.lnk testintegrity/dir_gamma_404999/xbpt_symlink_victor_142196.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_lima_228687\dir_kilo_987907\xbpt_hardlink_mike_291955.lnk testintegrity/dir_gamma_404999/xbpt_symlink_yankee_547491.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\xbpt_uniform_zulu_842085.bak testintegrity/dir_log_989773/dir_beta_399822/dir_config_158774/xbpt_hardlink_output_810613.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_alpha_208192\dir_tango_606500\dir_temp_180881\xbpt_papa_zulu_463037.dat testintegrity/dir_log_989773/dir_beta_399822/xbpt_symlink_data_316263.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_404999\xbpt_symlink_temp_742877.lnk testintegrity/dir_log_989773/dir_beta_399822/xbpt_symlink_foxtrot_984643.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_lima_228687\dir_kilo_987907\dir_cache_820752\xbpt_yankee_output_556619.ini testintegrity/dir_log_989773/dir_gamma_610434/dir_romeo_230799/xbpt_hardlink_foxtrot_433719.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_report_583335\dir_kilo_863699\xbpt_record_cache_677917.dat testintegrity/dir_log_989773/dir_gamma_610434/dir_romeo_230799/xbpt_hardlink_mike_245933.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_lima_228687\dir_india_641930\xbpt_backup_report_993563.json testintegrity/dir_log_989773/dir_gamma_610434/xbpt_symlink_alpha_458179.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_foxtrot_302916\xbpt_november_trace_141137.log testintegrity/dir_log_989773/xbpt_symlink_audit_510013.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_zulu_845500\xbpt_victor_india_410451.bak testintegrity/dir_quebec_504972/xbpt_hardlink_config_417118.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_zulu_845500\xbpt_victor_india_410451.bak testintegrity/dir_quebec_504972/xbpt_hardlink_whiskey_944822.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_uniform_914766\xbpt_hardlink_cache_448049.lnk testintegrity/dir_quebec_504972/xbpt_hardlink_yankee_352946.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_gamma_data_633866.json testintegrity/dir_quebec_504972/xbpt_symlink_echo_657944.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_backup_645744\xbpt_hardlink_beta_222943.txt testintegrity/dir_quebec_504972/xbpt_symlink_quebec_955650.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_zulu_845500\xbpt_victor_india_410451.bak testintegrity/dir_romeo_348517/dir_alpha_208192/dir_november_114124/xbpt_hardlink_oscar_301628.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_uniform_914766\dir_whiskey_655661\xbpt_data_romeo_992013.json testintegrity/dir_romeo_348517/dir_alpha_208192/dir_november_114124/xbpt_symlink_delta_805114.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_lima_228687\dir_kilo_987907\xbpt_hardlink_trace_449625.lnk testintegrity/dir_romeo_348517/dir_alpha_208192/dir_november_114124/xbpt_symlink_india_552911.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_index_885031\xbpt_symlink_uniform_241989.lnk testintegrity/dir_romeo_348517/dir_alpha_208192/dir_november_114124/xbpt_sync_data_279000.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_zulu_845500\xbpt_symlink_echo_566939.lnk testintegrity/dir_romeo_348517/dir_alpha_208192/dir_oscar_534371/xbpt_hardlink_tango_319854.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_foxtrot_302916\dir_beta_758689\dir_backup_240201\xbpt_archive_beta_282319.lnk testintegrity/dir_romeo_348517/dir_alpha_208192/dir_oscar_534371/xbpt_symlink_echo_113416.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_report_583335\dir_kilo_863699\xbpt_record_cache_677917.dat testintegrity/dir_romeo_348517/dir_alpha_208192/dir_tango_606500/dir_temp_180881/dir_oscar_738913/xbpt_audit_log_591381.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_uniform_kilo_835445.log testintegrity/dir_romeo_348517/dir_alpha_208192/dir_tango_606500/dir_temp_180881/dir_oscar_738913/xbpt_hardlink_data_287531.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_report_583335\xbpt_symlink_echo_957266.lnk testintegrity/dir_romeo_348517/dir_alpha_208192/dir_tango_606500/dir_temp_180881/dir_oscar_738913/xbpt_symlink_log_990746.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_november_274328\dir_kilo_987907\dir_india_860629\xbpt_symlink_mike_445004.lnk testintegrity/dir_romeo_348517/dir_alpha_208192/dir_tango_606500/dir_temp_180881/xbpt_symlink_record_461797.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_uniform_kilo_835445.log testintegrity/dir_romeo_348517/dir_alpha_208192/dir_tango_606500/dir_temp_180881/xbpt_symlink_record_638878.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_backup_645744\dir_kilo_987907\xbpt_hardlink_kilo_340963.cfg testintegrity/dir_romeo_348517/dir_alpha_208192/dir_tango_606500/dir_temp_180881/xbpt_symlink_yankee_515782.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\xbpt_hardlink_kilo_269719.lnk testintegrity/dir_romeo_348517/dir_alpha_208192/dir_tango_606500/xbpt_record_kilo_776048.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_lima_228687\dir_kilo_987907\xbpt_hardlink_archive_372677.json testintegrity/dir_romeo_348517/dir_alpha_208192/dir_tango_606500/xbpt_symlink_archive_573090.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_foxtrot_302916\dir_uniform_490900\dir_tango_606500\dir_temp_180881\dir_oscar_738913\xbpt_hardlink_cache_151636.ini testintegrity/dir_romeo_348517/dir_alpha_208192/dir_tango_606500/xbpt_symlink_delta_954626.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_quebec_504972\dir_beta_248924\xbpt_symlink_record_114151.lnk testintegrity/dir_romeo_348517/dir_alpha_208192/dir_tango_606500/xbpt_symlink_report_133084.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_lima_228687\xbpt_tango_lima_130282.dat testintegrity/dir_romeo_348517/dir_alpha_208192/dir_tango_606500/xbpt_symlink_uniform_364841.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_romeo_329630\xbpt_hardlink_index_906427.json testintegrity/dir_romeo_348517/dir_alpha_208192/dir_tango_606500/xbpt_victor_report_509536.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_romeo_329630\dir_kilo_987907\xbpt_hardlink_log_676623.md testintegrity/dir_romeo_348517/dir_alpha_208192/dir_yankee_687993/xbpt_hardlink_output_846987.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_foxtrot_302916\dir_beta_758689\dir_backup_240201\xbpt_yankee_temp_658090.lnk testintegrity/dir_romeo_348517/dir_alpha_208192/dir_yankee_687993/xbpt_symlink_hotel_223418.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_sync_delta_680809.log testintegrity/dir_romeo_348517/dir_alpha_208192/xbpt_echo_oscar_993012.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_report_583335\dir_kilo_863699\xbpt_record_cache_677917.dat testintegrity/dir_romeo_348517/dir_alpha_208192/xbpt_hardlink_hotel_108536.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\xbpt_uniform_zulu_842085.bak testintegrity/dir_romeo_348517/dir_alpha_208192/xbpt_hardlink_hotel_245682.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_data_379372\dir_config_156929\dir_oscar_738913\xbpt_audit_log_591381.lnk testintegrity/dir_romeo_348517/dir_alpha_208192/xbpt_hardlink_tango_286016.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_hardlink_yankee_518134.dat testintegrity/dir_romeo_348517/dir_alpha_208192/xbpt_hardlink_whiskey_259953.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\xbpt_hardlink_kilo_269719.lnk testintegrity/dir_romeo_348517/dir_alpha_208192/xbpt_kilo_gamma_147821.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\xbpt_symlink_delta_376647.lnk testintegrity/dir_romeo_348517/dir_alpha_208192/xbpt_symlink_archive_273241.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_hardlink_quebec_884679.bin testintegrity/dir_romeo_348517/dir_alpha_208192/xbpt_symlink_audit_983518.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_hardlink_yankee_518134.dat testintegrity/dir_romeo_348517/dir_alpha_208192/xbpt_symlink_echo_566939.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_tango_306249\xbpt_temp_report_616624.tmp testintegrity/dir_romeo_348517/dir_alpha_208192/xbpt_symlink_log_529653.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_india_yankee_623909.dat testintegrity/dir_romeo_348517/dir_alpha_208192/xbpt_symlink_output_504486.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_foxtrot_302916\dir_uniform_914766\xbpt_symlink_quebec_602997.lnk testintegrity/dir_romeo_348517/dir_alpha_208192/xbpt_symlink_report_251184.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_index_victor_598659.bak testintegrity/dir_romeo_348517/dir_alpha_208192/xbpt_trace_sync_836061.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_uniform_kilo_835445.log testintegrity/dir_romeo_348517/dir_lima_228687/dir_india_641930/dir_cache_422839/xbpt_hardlink_oscar_665622.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_echo_335275\xbpt_hardlink_whiskey_163996.lnk testintegrity/dir_romeo_348517/dir_lima_228687/dir_india_641930/dir_cache_422839/xbpt_symlink_beta_760193.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_zulu_845500\xbpt_symlink_echo_566939.lnk testintegrity/dir_romeo_348517/dir_lima_228687/dir_india_641930/dir_cache_422839/xbpt_symlink_data_948284.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_report_583335\dir_kilo_863699\xbpt_hardlink_gamma_853279.lnk testintegrity/dir_romeo_348517/dir_lima_228687/dir_india_641930/dir_cache_422839/xbpt_symlink_papa_152777.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_uniform_914766\dir_lima_364837\xbpt_hardlink_beta_501725.dat testintegrity/dir_romeo_348517/dir_lima_228687/dir_india_641930/dir_cache_422839/xbpt_symlink_yankee_461939.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_romeo_329630\xbpt_hardlink_index_906427.json testintegrity/dir_romeo_348517/dir_lima_228687/dir_india_641930/dir_cache_422839/xbpt_whiskey_victor_456937.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_report_583335\dir_kilo_863699\xbpt_record_cache_677917.dat testintegrity/dir_romeo_348517/dir_lima_228687/dir_india_641930/xbpt_hardlink_archive_775977.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_foxtrot_302916\xbpt_november_report_153874.txt testintegrity/dir_romeo_348517/dir_lima_228687/dir_india_641930/xbpt_symlink_archive_596028.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_alpha_208192\dir_tango_606500\xbpt_symlink_report_133084.lnk testintegrity/dir_romeo_348517/dir_lima_228687/dir_india_641930/xbpt_symlink_audit_343822.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\xbpt_india_sierra_627062.bak testintegrity/dir_romeo_348517/dir_lima_228687/dir_india_641930/xbpt_symlink_gamma_144553.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_index_885031\xbpt_config_sierra_925103.ini testintegrity/dir_romeo_348517/dir_lima_228687/dir_india_641930/xbpt_symlink_sierra_519320.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\xbpt_gamma_romeo_253136.bak testintegrity/dir_romeo_348517/dir_lima_228687/dir_kilo_987907/dir_cache_820752/xbpt_echo_lima_608013.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_404999\dir_record_907427\dir_hotel_928595\dir_kilo_987907\xbpt_config_sierra_576269.md testintegrity/dir_romeo_348517/dir_lima_228687/dir_kilo_987907/dir_cache_820752/xbpt_symlink_kilo_800244.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_quebec_504972\xbpt_hardlink_whiskey_944822.lnk testintegrity/dir_romeo_348517/dir_lima_228687/dir_kilo_987907/dir_cache_820752/xbpt_symlink_record_114151.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_data_379372\dir_config_156929\dir_oscar_738913\xbpt_audit_log_591381.lnk testintegrity/dir_romeo_348517/dir_lima_228687/dir_kilo_987907/dir_cache_820752/xbpt_symlink_report_958160.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_alpha_542871\dir_record_907427\xbpt_hardlink_yankee_131550.lnk testintegrity/dir_romeo_348517/dir_lima_228687/dir_kilo_987907/dir_cache_820752/xbpt_symlink_victor_900252.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\xbpt_hardlink_kilo_269719.lnk testintegrity/dir_romeo_348517/dir_lima_228687/dir_kilo_987907/xbpt_hardlink_mike_291955.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_hardlink_yankee_518134.dat testintegrity/dir_romeo_348517/dir_lima_228687/dir_kilo_987907/xbpt_hardlink_november_234157.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\xbpt_hardlink_kilo_269719.lnk testintegrity/dir_romeo_348517/dir_lima_228687/dir_kilo_987907/xbpt_hardlink_trace_449625.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\xbpt_india_sierra_627062.bak testintegrity/dir_romeo_348517/dir_lima_228687/dir_kilo_987907/xbpt_sierra_papa_493652.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_report_583335\dir_kilo_863699\xbpt_record_cache_677917.dat testintegrity/dir_romeo_348517/dir_lima_228687/dir_kilo_987907/xbpt_symlink_audit_699430.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_november_274328\xbpt_hardlink_november_153518.lnk testintegrity/dir_romeo_348517/dir_lima_228687/dir_kilo_987907/xbpt_symlink_draft_738221.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_foxtrot_302916\dir_beta_758689\xbpt_symlink_gamma_997513.lnk testintegrity/dir_romeo_348517/dir_lima_228687/dir_kilo_987907/xbpt_symlink_romeo_261655.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_hardlink_yankee_518134.dat testintegrity/dir_romeo_348517/dir_lima_228687/dir_kilo_987907/xbpt_symlink_romeo_618064.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_index_885031\xbpt_symlink_uniform_241989.lnk testintegrity/dir_romeo_348517/dir_lima_228687/dir_kilo_987907/xbpt_symlink_tango_845857.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_zulu_845500\xbpt_tango_lima_804385.json testintegrity/dir_romeo_348517/dir_lima_228687/dir_kilo_987907/xbpt_symlink_trace_866671.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_hardlink_yankee_518134.dat testintegrity/dir_romeo_348517/dir_lima_228687/xbpt_hardlink_hotel_299110.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_zulu_845500\xbpt_audit_india_294476.md testintegrity/dir_romeo_348517/dir_lima_228687/xbpt_hardlink_india_408587.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_tango_306249\xbpt_temp_report_616624.tmp testintegrity/dir_romeo_348517/dir_lima_228687/xbpt_hardlink_november_153518.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_uniform_914766\xbpt_temp_echo_636607.bak testintegrity/dir_romeo_348517/dir_lima_228687/xbpt_symlink_config_585821.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_zulu_845500\xbpt_whiskey_kilo_696933.md testintegrity/dir_romeo_348517/dir_lima_228687/xbpt_symlink_gamma_837222.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_backup_645744\xbpt_symlink_sync_229547.lnk testintegrity/dir_romeo_348517/dir_lima_228687/xbpt_symlink_hotel_226146.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_romeo_329630\dir_kilo_987907\xbpt_hardlink_log_676623.md testintegrity/dir_romeo_348517/dir_lima_228687/xbpt_symlink_kilo_719573.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\dir_data_379372\xbpt_beta_quebec_468555.bak testintegrity/dir_romeo_348517/dir_lima_228687/xbpt_symlink_report_408917.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_backup_645744\dir_kilo_987907\xbpt_sierra_papa_493652.lnk testintegrity/dir_romeo_348517/dir_lima_228687/xbpt_symlink_sync_229547.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\xbpt_index_victor_598659.bak testintegrity/dir_romeo_348517/xbpt_beta_index_476236.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\xbpt_uniform_quebec_364249.cfg testintegrity/dir_romeo_348517/xbpt_hardlink_backup_932249.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_output_819015\xbpt_delta_hotel_266388.json testintegrity/dir_romeo_348517/xbpt_quebec_config_670685.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\xbpt_hardlink_kilo_269719.lnk testintegrity/dir_romeo_348517/xbpt_symlink_india_621928.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_backup_645744\dir_kilo_987907\xbpt_trace_audit_194295.json testintegrity/dir_romeo_348517/xbpt_symlink_log_820108.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_uniform_914766\xbpt_hardlink_whiskey_163996.lnk testintegrity/dir_romeo_348517/xbpt_symlink_record_315928.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_november_274328\xbpt_symlink_gamma_837222.lnk testintegrity/dir_romeo_348517/xbpt_symlink_romeo_996165.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_report_583335\dir_kilo_863699\xbpt_record_cache_677917.dat testintegrity/dir_tango_306249/xbpt_hardlink_config_304268.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_404999\dir_record_907427\dir_hotel_928595\dir_india_641930\dir_cache_422839\xbpt_lima_delta_391972.ini testintegrity/dir_tango_306249/xbpt_symlink_audit_901343.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\xbpt_uniform_quebec_364249.cfg testintegrity/dir_tango_306249/xbpt_symlink_beta_724153.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_draft_196876\xbpt_delta_hotel_266388.json testintegrity/dir_tango_306249/xbpt_symlink_hotel_430990.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_november_274328\dir_kilo_987907\xbpt_symlink_draft_738221.lnk testintegrity/dir_tango_306249/xbpt_symlink_mike_445436.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\dir_zulu_845500\xbpt_victor_india_410451.bak testintegrity/dir_tango_306249/xbpt_symlink_victor_170478.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_romeo_329630\xbpt_archive_zulu_999745.tmp testintegrity/dir_tango_306249/xbpt_symlink_whiskey_434761.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) N:\testintegrity\dir_gamma_333765\xbpt_hardlink_kilo_269719.lnk testintegrity/dir_tango_306249/xbpt_tango_whiskey_542572.lnk
